series,year,gross_er,net_er,fee,is_etf_ever,aum,is_active,is_levinv
S000040316,2016.0,0.0015,,0.0015,True,,,
S000040316,2017.0,0.0015,,0.0015,True,,,
S000040316,2018.0,0.0015,,0.0015,True,6627004866.0,False,False
S000040316,2019.0,0.0015,,0.0015,True,9236522971.1,False,False
S000040316,2020.0,0.0015,,0.0015,True,9648230806.8,False,False
S000040316,2021.0,0.0015,,0.0015,True,13415692543.293846,False,False
S000040316,2022.0,0.0015,,0.0015,True,13231160807.68,False,False
S000040316,2023.0,0.0015,,0.0015,True,10469119962.87,False,False
S000040316,2024.0,0.0015,,0.0015,True,9236233307.0,False,False
S000040316,2025.0,0.0015,,0.0015,True,13742737194.14,False,False
S000040346,2013.0,0.0013,0.001,0.001,True,,,
S000040346,2014.0,0.0013,0.001,0.001,True,,,
S000040346,2015.0,0.0012,0.001,0.001,True,,,
S000040346,2016.0,0.0011,0.001,0.001,True,,,
S000040346,2017.0,0.0011,0.001,0.001,True,,,
S000040346,2018.0,0.001,0.001,0.001,True,,,
S000040346,2019.0,0.001,0.001,0.001,True,111310832.93153843,False,False
S000040346,2020.0,0.0012,0.001,0.001,True,111310832.93153843,False,False
S000040347,2013.0,0.0013,0.001,0.001,True,,,
S000040347,2014.0,0.0013,0.001,0.001,True,,,
S000040347,2015.0,0.0012,0.001,0.001,True,,,
S000040347,2016.0,0.0011,0.001,0.001,True,,,
S000040347,2017.0,0.0011,0.001,0.001,True,,,
S000040347,2018.0,0.001,0.001,0.001,True,,,
S000040347,2019.0,0.001,0.001,0.001,True,77687515.94846152,False,False
S000040347,2020.0,0.001,0.001,0.001,True,77687515.94846152,False,False
S000040347,2021.0,0.001,0.001,0.001,True,81799708.74,False,False
S000040347,2022.0,0.0011,0.001,0.001,True,72216483.92461538,False,False
S000040347,2023.0,0.0011,0.001,0.001,True,70137053.00846153,False,False
S000040415,2013.0,0.0082,0.0108,0.0108,True,,,
S000040415,2014.0,0.008,,0.008,True,,,
S000040415,2015.0,0.0065,,0.0065,True,,,
S000040415,2016.0,0.0065,,0.0065,True,,,
S000040415,2017.0,0.0065,,0.0065,True,,,
S000040415,2018.0,0.0066,,0.0066,True,,,
S000040415,2019.0,0.0065,,0.0065,True,1181520057.0,False,False
S000040415,2020.0,0.0065,,0.0065,True,1640289113.0,False,False
S000040415,2021.0,0.0065,,0.0065,True,2177780813.0,False,False
S000040415,2022.0,0.0065,,0.0065,True,2417945774.0,False,False
S000040415,2023.0,0.0065,,0.0065,True,2165549191.0,False,False
S000040415,2024.0,0.0065,,0.0065,True,1937444042.0,False,False
S000040415,2025.0,0.0065,,0.0065,True,2160711926.0,False,False
S000040431,2014.0,0.0045,,0.0045,True,,,
S000040431,2015.0,0.0045,,0.0045,True,,,
S000040431,2016.0,0.0045,,0.0045,True,,,
S000040431,2017.0,0.0036,,0.0036,True,,,
S000040431,2018.0,0.0036,,0.0036,True,70898439.26,True,False
S000040431,2019.0,0.0036,,0.0036,True,72564554.62,True,False
S000040431,2020.0,0.0036,,0.0036,True,155784553.93,True,False
S000040431,2021.0,0.0036,,0.0036,True,265965599.03692308,True,False
S000040431,2022.0,0.0036,,0.0036,True,235092998.50461537,True,False
S000040431,2023.0,0.0036,,0.0036,True,154403570.0,True,False
S000040431,2024.0,0.0036,,0.0036,True,203398124.0,True,False
S000040431,2025.0,0.0036,,0.0036,True,245670002.0,True,False
S000040474,2013.0,0.0018,,0.0018,True,,,
S000040474,2015.0,0.0018,,0.0018,True,,,
S000040474,2016.0,0.0018,,0.0018,True,,,
S000040474,2017.0,0.0008,,0.0008,True,,,
S000040474,2018.0,0.0008,,0.0008,True,,,
S000040474,2019.0,0.0008,,0.0008,True,314997249.53000003,True,False
S000040474,2020.0,0.0008,,0.0008,True,314997249.53000003,True,False
S000040474,2021.0,0.0008,,0.0008,True,3337754284.06,True,False
S000040474,2022.0,0.0008,,0.0008,True,5388256291.051538,True,False
S000040474,2023.0,0.0008,,0.0008,True,6403875857.184615,True,False
S000040474,2024.0,0.0008,,0.0008,True,6488384134.016154,True,False
S000040474,2025.0,0.0008,,0.0008,True,5733591481.756154,True,False
S000040498,2013.0,0.003,0.003,0.003,True,,,
S000040498,2014.0,0.003,,0.003,True,,,
S000040498,2015.0,0.003,,0.003,True,,,
S000040498,2016.0,0.003,,0.003,True,,,
S000040498,2017.0,0.003,,0.003,True,,,
S000040498,2018.0,0.0015,0.0015,0.0015,True,,,
S000040498,2019.0,0.0015,,0.0015,True,59195849.0,False,False
S000040498,2020.0,0.0015,,0.0015,True,78267607.0,False,False
S000040498,2021.0,0.0015,,0.0015,True,115946686.0,False,False
S000040498,2022.0,0.0015,,0.0015,True,157267139.0,False,False
S000040498,2023.0,0.0015,,0.0015,True,127135824.0,False,False
S000040498,2024.0,0.0015,,0.0015,True,116143841.0,False,False
S000040498,2025.0,0.0015,,0.0015,True,135574704.0,False,False
S000040579,2013.0,0.0046,0.003,0.003,True,,,
S000040579,2014.0,0.0051,0.003,0.003,True,,,
S000040579,2015.0,0.0068,0.003,0.003,True,,,
S000040579,2016.0,0.004,0.003,0.003,True,,,
S000040579,2017.0,0.0039,0.0025,0.0025,True,,,
S000040579,2018.0,0.0049,0.0025,0.0025,True,,,
S000040579,2019.0,0.0045,0.0025,0.0025,True,172382536.0,True,False
S000040579,2020.0,0.0045,0.0025,0.0025,True,142189343.0,True,False
S000040579,2021.0,0.0025,0.0025,0.0025,True,428293853.0,True,False
S000040579,2022.0,0.0025,,0.0025,True,434844227.0,True,False
S000040579,2023.0,0.0025,,0.0025,True,264437262.0,True,False
S000040579,2024.0,0.0025,,0.0025,True,172342356.0,True,False
S000040579,2025.0,0.0025,,0.0025,True,173965638.39,True,False
S000040588,2013.0,0.0065,,0.0065,True,,,
S000040588,2014.0,0.0065,,0.0065,True,,,
S000040588,2015.0,0.0065,,0.0065,True,,,
S000040588,2016.0,0.0065,,0.0065,True,,,
S000040588,2017.0,0.0065,,0.0065,True,,,
S000040588,2018.0,0.0066,,0.0066,True,,,
S000040588,2019.0,0.0066,,0.0066,True,188734746.0,False,False
S000040588,2020.0,0.0065,,0.0065,True,152809441.76,False,False
S000040588,2021.0,0.007,,0.007,True,118011404.45,False,False
S000040588,2022.0,0.0065,,0.0065,True,139950026.0,False,False
S000040588,2023.0,0.0065,,0.0065,True,138432400.0,False,False
S000040588,2024.0,0.0065,,0.0065,True,131706220.0,False,False
S000040588,2025.0,0.0065,,0.0065,True,142305227.0,False,False
S000040588,2026.0,0.0065,,0.0065,True,162934013.0,False,False
S000040740,2013.0,0.004,,0.004,True,,,
S000040740,2014.0,0.004,,0.004,True,,,
S000040740,2015.0,0.004,,0.004,True,,,
S000040740,2016.0,0.004,,0.004,True,,,
S000040740,2017.0,0.004,,0.004,True,,,
S000040740,2018.0,0.004,,0.004,True,193125082.75,False,False
S000040740,2019.0,0.004,,0.004,True,245486674.82,False,False
S000040740,2020.0,0.004,,0.004,True,268937172.65,False,False
S000040740,2021.0,0.004,,0.004,True,251762131.4576923,False,False
S000040740,2022.0,0.004,,0.004,True,276625264.9346154,False,False
S000040740,2023.0,0.004,,0.004,True,232140012.66,False,False
S000040740,2024.0,0.004,,0.004,True,203887675.79384616,False,False
S000040740,2025.0,0.004,,0.004,True,204915899.0976923,False,False
S000040741,2014.0,0.0015,,0.0015,True,,,
S000040741,2015.0,0.0015,,0.0015,True,,,
S000040741,2016.0,0.0015,,0.0015,True,,,
S000040742,2013.0,0.0015,,0.0015,True,,,
S000040742,2014.0,0.0015,,0.0015,True,,,
S000040742,2015.0,0.0015,,0.0015,True,,,
S000040742,2016.0,0.0015,,0.0015,True,,,
S000040742,2017.0,0.0015,,0.0015,True,,,
S000040742,2018.0,0.0015,,0.0015,True,179562551.9,False,False
S000040742,2019.0,0.0015,,0.0015,True,305642317.34,False,False
S000040742,2020.0,0.0015,,0.0015,True,343815594.27,False,False
S000040742,2021.0,0.0015,,0.0015,True,565833468.0315385,False,False
S000040742,2022.0,0.0015,,0.0015,True,1184308955.4107692,False,False
S000040742,2023.0,0.0015,,0.0015,True,1410883631.4576924,False,False
S000040742,2024.0,0.0015,,0.0015,True,1337789277.9946153,False,False
S000040742,2025.0,0.0015,,0.0015,True,1460239841.3430767,False,False
S000040750,2013.0,,0.00345,0.00345,True,,,
S000040750,2014.0,,0.0034,0.0034,True,,,
S000040750,2016.0,0.0033499999999999997,,0.0033499999999999997,True,,,
S000040750,2017.0,0.0032,,0.0032,True,,,
S000040750,2018.0,0.0032,,0.0032,True,,,
S000040750,2019.0,0.003,,0.003,True,1310359312.3975,False,False
S000040750,2020.0,0.0025,,0.0025,True,1585754462.1774998,False,False
S000040750,2021.0,0.0025,,0.0025,True,2003601315.9283333,False,False
S000040750,2022.0,0.002,,0.002,True,3089995808.4341664,False,False
S000040750,2023.0,0.002,,0.002,True,3103428263.9675,False,False
S000040750,2024.0,0.0014,,0.0014,True,3567961717.4566665,False,False
S000040750,2025.0,0.0015,,0.0015,True,4934422576.133333,False,False
S000040750,2026.0,0.0008,,0.0008,True,5399942906.141666,False,False
S000040752,2014.0,0.0022,,0.0022,True,,,
S000040752,2015.0,0.0022,,0.0022,True,,,
S000040752,2016.0,0.0022,,0.0022,True,,,
S000040752,2017.0,0.0022,,0.0022,True,,,
S000040752,2018.0,0.0022,,0.0022,True,19995848.83,False,False
S000040752,2019.0,0.0022,,0.0022,True,11807538.22,False,False
S000040816,2013.0,0.0028,,0.0028,True,,,
S000040816,2014.0,0.0028,,0.0028,True,,,
S000040816,2015.0,0.0028,,0.0028,True,,,
S000040816,2016.0,0.0028,,0.0028,True,,,
S000040816,2017.0,0.0028,,0.0028,True,,,
S000040816,2018.0,0.0028,,0.0028,True,,,
S000040816,2019.0,0.0028,,0.0028,True,2355708991.88,False,False
S000040816,2020.0,0.0028,,0.0028,True,2900968542.11,False,False
S000040816,2021.0,0.0028,,0.0028,True,4240730625.399231,False,False
S000040816,2022.0,0.0028,,0.0028,True,6410622093.688461,False,False
S000040816,2023.0,0.0028,,0.0028,True,7088774651.286923,False,False
S000040816,2024.0,0.0028,,0.0028,True,10161254007.16846,False,False
S000040816,2025.0,0.0028,,0.0028,True,14123350156.0,False,False
S000040817,2013.0,0.0038,,0.0038,True,,,
S000040817,2014.0,0.0038,,0.0038,True,,,
S000040817,2015.0,0.0038,,0.0038,True,,,
S000040817,2016.0,0.0038,,0.0038,True,,,
S000040817,2017.0,0.0038,,0.0038,True,,,
S000040817,2018.0,0.0038,,0.0038,True,,,
S000040817,2019.0,0.0038,,0.0038,True,111025912.25,False,False
S000040817,2020.0,0.0038,,0.0038,True,116851281.4,False,False
S000040817,2021.0,0.0038,,0.0038,True,116132060.87076925,False,False
S000040817,2022.0,0.0038,,0.0038,True,205674790.22692308,False,False
S000040817,2023.0,0.0038,,0.0038,True,218741572.54923075,False,False
S000040817,2024.0,0.0038,,0.0038,True,269032335.8169231,False,False
S000040817,2025.0,0.0038,,0.0038,True,405215512.0,False,False
S000040876,2013.0,0.0032,,0.0032,True,,,
S000040876,2014.0,0.0032,,0.0032,True,,,
S000040876,2015.0,0.0032,,0.0032,True,,,
S000040876,2016.0,0.0032,,0.0032,True,,,
S000040876,2017.0,0.0025,,0.0025,True,,,
S000040876,2018.0,0.0025,,0.0025,True,,,
S000040876,2020.0,0.0025,,0.0025,True,282436789.49,False,False
S000040876,2021.0,0.0025,,0.0025,True,242058957.9446154,False,False
S000040876,2022.0,0.0025,,0.0025,True,375946930.27615386,False,False
S000040876,2023.0,0.0025,,0.0025,True,450918190.3153846,False,False
S000040876,2024.0,0.0025,,0.0025,True,554679689.5946153,False,False
S000040876,2025.0,0.0025,,0.0025,True,816012766.796923,False,False
S000040877,2013.0,0.0032,,0.0032,True,,,
S000040877,2014.0,0.0032,,0.0032,True,,,
S000040877,2015.0,0.0032,,0.0032,True,,,
S000040877,2016.0,0.0032,,0.0032,True,,,
S000040877,2017.0,0.0025,,0.0025,True,,,
S000040877,2018.0,0.0025,,0.0025,True,,,
S000040877,2020.0,0.0025,,0.0025,True,5354061090.71,False,False
S000040877,2021.0,0.0025,,0.0025,True,5090286668.020769,False,False
S000040877,2022.0,0.0025,,0.0025,True,7660907894.25077,False,False
S000040877,2023.0,0.0025,,0.0025,True,9872279201.023075,False,False
S000040877,2024.0,0.0025,,0.0025,True,11917547325.72846,False,False
S000040877,2025.0,0.0025,,0.0025,True,16451574524.726152,False,False
S000040878,2013.0,0.0032,,0.0032,True,,,
S000040878,2014.0,0.0032,,0.0032,True,,,
S000040878,2015.0,0.0032,,0.0032,True,,,
S000040878,2016.0,0.0032,,0.0032,True,,,
S000040878,2017.0,0.0025,,0.0025,True,,,
S000040878,2018.0,0.0025,,0.0025,True,,,
S000040878,2020.0,0.0025,,0.0025,True,3470721874.02,False,False
S000040878,2021.0,0.0025,,0.0025,True,3269903269.866923,False,False
S000040878,2022.0,0.0025,,0.0025,True,4611695063.066923,False,False
S000040878,2023.0,0.0025,,0.0025,True,5612298209.251538,False,False
S000040878,2024.0,0.0025,,0.0025,True,6739704835.98,False,False
S000040878,2025.0,0.0025,,0.0025,True,8807895200.257692,False,False
S000040879,2013.0,0.0032,,0.0032,True,,,
S000040879,2014.0,0.0032,,0.0032,True,,,
S000040879,2015.0,0.0032,,0.0032,True,,,
S000040879,2016.0,0.0032,,0.0032,True,,,
S000040879,2017.0,0.0025,,0.0025,True,,,
S000040879,2018.0,0.0025,,0.0025,True,,,
S000040879,2020.0,0.0025,,0.0025,True,4408899183.82,False,False
S000040879,2021.0,0.0025,,0.0025,True,4488091385.690769,False,False
S000040879,2022.0,0.0025,,0.0025,True,6760649327.045384,False,False
S000040879,2023.0,0.0025,,0.0025,True,7841255773.971539,False,False
S000040879,2024.0,0.0025,,0.0025,True,10683355333.376152,False,False
S000040879,2025.0,0.0025,,0.0025,True,13417868605.550768,False,False
S000040880,2013.0,0.0046,,0.0046,True,,,
S000040880,2014.0,0.0048,,0.0048,True,,,
S000040880,2015.0,0.0046,,0.0046,True,,,
S000040880,2016.0,0.0046,,0.0046,True,,,
S000040880,2017.0,0.0039,,0.0039,True,,,
S000040880,2018.0,0.0039,,0.0039,True,,,
S000040880,2020.0,0.0039,,0.0039,True,1968206308.32,False,False
S000040880,2021.0,0.0039,,0.0039,True,1896513854.6884615,False,False
S000040880,2022.0,0.0039,,0.0039,True,2637340796.9684615,False,False
S000040880,2023.0,0.0039,,0.0039,True,2598759641.7838464,False,False
S000040880,2024.0,0.0039,,0.0039,True,2983266217.5584617,False,False
S000040880,2025.0,0.0039,,0.0039,True,3252787160.66,False,False
S000040881,2013.0,0.0046,,0.0046,True,,,
S000040881,2014.0,0.0047,,0.0047,True,,,
S000040881,2015.0,0.0048,,0.0048,True,,,
S000040881,2016.0,0.0047,,0.0047,True,,,
S000040881,2017.0,0.0039,,0.0039,True,,,
S000040881,2018.0,0.0039,,0.0039,True,,,
S000040881,2020.0,0.0039,,0.0039,True,2544302920.45,False,False
S000040881,2021.0,0.0039,,0.0039,True,2946215118.3076925,False,False
S000040881,2022.0,0.0039,,0.0039,True,4692311673.826154,False,False
S000040881,2023.0,0.0039,,0.0039,True,4483663006.796923,False,False
S000040881,2024.0,0.0039,,0.0039,True,5002676658.158462,False,False
S000040881,2025.0,0.0039,,0.0039,True,6092921883.071538,False,False
S000040915,2012.0,0.0035,,0.0035,True,,,
S000040915,2014.0,0.0035,,0.0035,True,,,
S000040915,2015.0,0.0035,,0.0035,True,,,
S000040915,2016.0,0.0035,,0.0035,True,,,
S000040915,2017.0,0.0035,,0.0035,True,,,
S000040915,2018.0,0.0035,,0.0035,True,,,
S000040915,2019.0,0.0035,,0.0035,True,232037643.208333,False,False
S000040915,2020.0,0.0035,,0.0035,True,221236507.01,False,False
S000040915,2021.0,0.0035,,0.0035,True,205559933.194167,False,False
S000040915,2022.0,0.0035,,0.0035,True,228571300.6625,False,False
S000040915,2023.0,0.0035,,0.0035,True,201505166.446667,False,False
S000040915,2024.0,0.0035,,0.0035,True,172309952.5325,False,False
S000040915,2025.0,0.0035,,0.0035,True,135448760.5725,False,False
S000040915,2026.0,0.0035,,0.0035,True,163811275.5833333,False,False
S000040976,2012.0,0.0061,,0.0061,True,,,
S000040976,2013.0,0.0061,,0.0061,True,,,
S000040976,2014.0,0.0061,,0.0061,True,,,
S000040976,2015.0,0.0061,,0.0061,True,,,
S000040976,2016.0,0.0061,,0.0061,True,,,
S000040976,2017.0,0.0061,,0.0061,True,,,
S000040976,2018.0,0.0061,,0.0061,True,22863119.43307692,False,False
S000040976,2019.0,0.0061,,0.0061,True,20461690.99,False,False
S000040976,2020.0,0.0061,,0.0061,True,20948891.64,False,False
S000040976,2021.0,0.0061,,0.0061,True,25835170.49307692,False,False
S000041000,2013.0,0.005,,0.005,True,,,
S000041000,2014.0,0.005,,0.005,True,,,
S000041000,2015.0,0.005,,0.005,True,,,
S000041000,2016.0,0.005,,0.005,True,,,
S000041000,2017.0,0.005,,0.005,True,,,
S000041000,2018.0,0.005,,0.005,True,,,
S000041000,2019.0,0.005,,0.005,True,328496155.0,False,False
S000041000,2020.0,0.005,,0.005,True,253791475.85,False,False
S000041000,2021.0,0.005,,0.005,True,167466376.47,False,False
S000041000,2022.0,0.005,,0.005,True,174303558.0,False,False
S000041000,2023.0,0.005,,0.005,True,163812911.0,False,False
S000041000,2024.0,0.005,,0.005,True,204389573.0,False,False
S000041000,2025.0,0.005,,0.005,True,279404952.0,False,False
S000041000,2026.0,0.005,,0.005,True,335842504.0,False,False
S000041167,2012.0,0.0073,0.0059,0.0059,True,,,
S000041167,2013.0,0.0094,0.0059,0.0059,True,,,
S000041167,2014.0,0.0076,0.006,0.006,True,,,
S000041167,2015.0,0.0085,0.0059,0.0059,True,,,
S000041167,2016.0,0.0092,0.006,0.006,True,,,
S000041167,2017.0,0.0092,0.0059,0.0059,True,,,
S000041167,2018.0,0.0102,0.006,0.006,True,,,
S000041167,2019.0,0.0088,0.0062,0.0062,True,47189418.0,False,False
S000041167,2021.0,0.008,0.006,0.006,True,60423964.25,False,False
S000041167,2022.0,0.0071,0.0059,0.0059,True,80329768.38153847,False,False
S000041167,2023.0,0.0064,0.0059,0.0059,True,68442004.66,False,False
S000041167,2024.0,0.0078,0.0059,0.0059,True,57044194.77384615,False,False
S000041167,2025.0,0.0071,0.0059,0.0059,True,71440281.47307692,False,False
S000041172,2013.0,0.0113,0.0108,0.0108,True,,,
S000041172,2014.0,0.0182,0.0109,0.0109,True,,,
S000041172,2015.0,0.0148,0.0114,0.0114,True,,,
S000041172,2016.0,0.0163,0.0118,0.0118,True,,,
S000041172,2017.0,0.0177,0.0121,0.0121,True,,,
S000041172,2018.0,0.014,0.0129,0.0129,True,,,
S000041172,2019.0,0.0162,0.0124,0.0124,True,23668292.9343562,False,True
S000041190,2013.0,0.0058,,0.0058,True,,,
S000041190,2014.0,0.0058,,0.0058,True,,,
S000041190,2015.0,0.0058,,0.0058,True,,,
S000041190,2016.0,0.0058,,0.0058,True,,,
S000041190,2017.0,0.0058,,0.0058,True,,,
S000041190,2018.0,0.0058,,0.0058,True,,,
S000041190,2019.0,0.0058,,0.0058,True,141527891.54,False,False
S000041190,2020.0,0.0058,,0.0058,True,61499781.52,False,False
S000041190,2021.0,0.0058,,0.0058,True,32992324.29,False,False
S000041190,2022.0,0.0058,,0.0058,True,32901003.08076923,False,False
S000041190,2023.0,0.0058,,0.0058,True,23743297.62538461,False,False
S000041190,2024.0,0.0058,,0.0058,True,48161218.28076923,False,False
S000041190,2025.0,0.0058,,0.0058,True,75262248.0,False,False
S000041203,2013.0,0.0068,,0.0068,True,,,
S000041203,2014.0,0.0068,,0.0068,True,,,
S000041203,2015.0,0.0071,,0.0071,True,,,
S000041203,2016.0,0.0073,,0.0073,True,,,
S000041203,2017.0,0.0084,0.0072,0.0072,True,,,
S000041203,2018.0,0.0071,,0.0071,True,,,
S000041203,2019.0,0.007,,0.007,True,3347704.14,False,False
S000041203,2021.0,0.0069,,0.0069,True,12657734.56,False,False
S000041203,2022.0,0.0068,,0.0068,True,12544238.8869863,False,False
S000041203,2023.0,0.0069,,0.0069,True,6549845.92999999,False,False
S000041317,2013.0,0.0012,,0.0012,True,,,
S000041317,2014.0,0.0012,,0.0012,True,,,
S000041317,2015.0,0.001,,0.001,True,,,
S000041317,2016.0,0.001,,0.001,True,,,
S000041317,2017.0,0.0005,,0.0005,True,,,
S000041317,2018.0,0.0005,,0.0005,True,611719751.77,False,False
S000041317,2019.0,0.0005,,0.0005,True,1349604088.22,False,False
S000041317,2020.0,0.0005,,0.0005,True,1606257588.12,False,False
S000041317,2021.0,0.0005,,0.0005,True,3231394568.023077,False,False
S000041317,2022.0,0.0003,,0.0003,True,4292078051.5084615,False,False
S000041317,2023.0,0.0003,,0.0003,True,4898886678.771539,False,False
S000041317,2024.0,0.0003,,0.0003,True,9168582450.736925,False,False
S000041317,2025.0,0.0003,,0.0003,True,11613072737.91846,False,False
S000041396,2013.0,0.0048,,0.0048,True,,,
S000041396,2014.0,0.0048,,0.0048,True,,,
S000041396,2015.0,0.0048,,0.0048,True,,,
S000041396,2016.0,0.0048,,0.0048,True,,,
S000041396,2017.0,0.0048,,0.0048,True,,,
S000041396,2018.0,0.0048,,0.0048,True,,,
S000041396,2019.0,0.0048,,0.0048,True,70626867.51,False,False
S000041396,2020.0,0.0048,,0.0048,True,43252285.99,False,False
S000041396,2021.0,0.0048,,0.0048,True,30240402.10923076,False,False
S000041396,2022.0,0.0048,,0.0048,True,30633388.90384615,False,False
S000041396,2023.0,0.0048,,0.0048,True,23125099.69538461,False,False
S000041431,2013.0,0.0063,,0.0063,True,,,
S000041431,2014.0,0.0063,,0.0063,True,,,
S000041431,2015.0,0.0063,,0.0063,True,,,
S000041431,2016.0,0.0063,0.0032,0.0032,True,,,
S000041431,2017.0,0.0063,0.0032,0.0032,True,,,
S000041431,2018.0,0.0063,0.0032,0.0032,True,,,
S000041431,2019.0,0.0063,0.0032,0.0032,True,37634621.49,True,False
S000041433,2013.0,0.0063,,0.0063,True,,,
S000041433,2014.0,0.0063,,0.0063,True,,,
S000041433,2015.0,0.0063,,0.0063,True,,,
S000041433,2016.0,0.0063,0.0032,0.0032,True,,,
S000041433,2017.0,0.0063,0.0032,0.0032,True,,,
S000041433,2018.0,0.0063,0.0032,0.0032,True,,,
S000041433,2019.0,0.0063,0.0032,0.0032,True,74584448.15,True,False
S000041433,2020.0,0.0032,,0.0032,True,69332495.8,True,False
S000041433,2021.0,0.0032,,0.0032,True,85837159.73692307,True,False
S000041433,2022.0,0.0032,,0.0032,True,92895415.20846152,True,False
S000041433,2023.0,0.0032,,0.0032,True,76877847.7976923,True,False
S000041433,2024.0,0.0032,,0.0032,True,107046869.34,True,False
S000041433,2025.0,0.0032,,0.0032,True,137270520.0,True,False
